group_key,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source
YWBVHLJPRPCRSD,O=c1c(-c2ccccc2)c[nH]cc1-c1ccccc1,330.11054992675804,38.0,2.0,3.0,3.0,13.0,22.0,0.20833333333333334,1.0,1.0,0.0,3.0,WUR
YWTYJOPNNQFBPC,N=C1NCCN1Cc1cccnc1,256.059844970703,27.0,3.0,2.0,1.0,7.0,83.66,0.47058823529411764,5.0,2.0,0.0,1.0,WUR
YXALYBMHAYZKAP,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,253.143249511719,38.0,3.0,4.0,0.0,5.0,51.36,0.2222222222222222,0.0,4.0,0.0,0.0,WUR
YYJNOYZRYGDPNH,C(=N\OCc1ccccc1)/c1cn[nH]c1Oc1ccccc1,422.207550048828,58.0,7.0,3.0,3.0,13.5,74.94,0.22580645161290322,3.0,4.0,0.0,0.0,WUR
ZACLXWTWERGCLX,C=C1C2CC[C@H]1O[C@@H]1C=CC(=O)CC21,281.13856506347645,40.0,1.0,3.0,0.0,6.0,86.99000000000001,0.25,0.0,5.0,0.0,0.0,WUR
ZCJPOPBZHLUFHF,c1ccccc1,304.113220214844,41.0,7.0,1.0,1.0,5.0,47.56,0.3157894736842105,1.0,3.0,1.0,0.0,WUR
ZCTYHONEGJTYQV,c1ccccc1,152.106475830078,24.0,3.0,1.0,1.0,4.0,32.26,0.18181818181818182,1.0,1.0,0.0,0.0,WUR
ZDHCJEIGTNNEMY,O=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)[C@H]2CC1,303.232025146484,52.0,1.0,4.0,0.0,6.0,37.3,0.09090909090909091,0.0,2.0,0.0,0.0,WUR
ZDHYERRNXRANLI,c1ccccc1,311.017333984375,33.0,5.0,1.0,1.0,7.0,61.830000000000005,0.4444444444444444,0.0,5.0,2.0,0.0,WUR
ZEGLQSKFSKZGRO,C1CCOCC1,404.06825256347645,46.0,8.0,1.0,0.0,5.0,186.33999999999997,0.52,1.0,10.0,2.0,0.0,WUR
ZISFCTXLAXIEMV,O=C(NCc1ccccc1)c1ccccc1,390.166534423828,51.0,9.0,2.0,2.0,10.0,122.96000000000001,0.32142857142857145,3.0,6.0,0.0,0.0,WUR
ZKLXUUYLEHCAMF,C1=C[C@@H]2Oc3cccc4c3[C@@]23CCN[C@H](C4)C3=C1,298.143951416016,41.0,1.0,5.0,1.0,10.0,41.93000000000001,0.18181818181818182,1.0,3.0,0.0,0.0,WUR
ZLIBICFPKPWGIZ,c1ccc(Nc2ncccn2)cc1,200.118362426758,28.0,2.0,2.0,2.0,8.0,37.81,0.2,3.0,0.0,0.0,0.0,WUR
ZNOLGFHPUIJIMJ,c1ccccc1,278.024963378906,29.0,5.0,1.0,1.0,6.0,70.83000000000001,0.47058823529411764,1.0,5.0,1.0,0.0,WUR
ZNRZGJAHNMGWQN,c1ccccc1,263.050354003906,31.0,5.0,1.0,1.0,5.0,44.760000000000005,0.375,0.0,4.0,1.0,0.0,WUR
ZOGDSYNXUXQGHF,O=C1C=CCC(c2ccccc2)C1,400.248474121094,62.0,8.0,2.0,1.0,9.0,75.96000000000001,0.1724137931034483,1.0,4.0,0.0,0.0,WUR
ZPUCINDJVBIVPJ,O=C(O[C@@H]1C[C@H]2CC[C@@H](C1)N2)c1ccccc1,304.154449462891,43.0,3.0,3.0,1.0,8.0,55.84,0.22727272727272727,1.0,4.0,0.0,0.0,WUR
ZQEIXNIJLIKNTD,c1ccccc1,280.154418945313,41.0,5.0,1.0,1.0,6.0,55.84,0.25,1.0,4.0,0.0,0.0,WUR
ZRVUJXDFFKFLMG,O=C(Nc1nccs1)C1=Cc2ccccc2S(=O)(=O)N1,352.042297363281,36.0,2.0,3.0,2.0,12.5,99.6,0.391304347826087,3.0,4.0,2.0,0.0,WUR
ZTMKADLOSYKWCA,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,235.144088745117,35.0,1.0,3.0,1.0,8.0,54.86,0.23529411764705882,2.0,2.0,0.0,0.0,WUR
ZXDDPOHVAMWLBH,O=C(c1ccccc1)c1ccccc1,215.06999206543,26.0,2.0,2.0,2.0,9.0,57.53,0.1875,0.0,3.0,0.0,0.0,WUR
ZXSWTMLNIIZPET,O=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)[C@H]2CC1,289.216369628906,49.0,0.0,4.0,0.0,6.0,37.3,0.09523809523809523,0.0,2.0,0.0,0.0,WUR
ZYGHJZDHTFUPRJ,O=c1ccc2ccccc2o1,147.0439453125,17.0,0.0,2.0,2.0,8.5,30.21,0.18181818181818182,0.0,2.0,0.0,0.0,WUR
ZZYSLNWGKKDOML,O=C(NCc1ccccc1)c1ccn[nH]1,334.168426513672,47.0,4.0,2.0,2.0,8.5,46.92,0.21739130434782608,3.0,1.0,0.0,1.0,WUR
