group_key,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source
AAGFPTSOPGCENQ,O=C1C=CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,247.180969238281,40.0,0.0,4.0,0.0,6.0,23.550000000000004,0.16666666666666666,2.0,1.0,0.0,0.0,WUR
ADWTYURAFSWNSU,O=C1NCCN1Cc1cccnc1,212.058654785156,24.0,2.0,2.0,1.0,6.0,45.230000000000004,0.35714285714285715,3.0,1.0,0.0,1.0,WUR
AEKQMJRJRAHOAP,O=C1[C@@H](Cc2c[nH]cn2)CCc2cc3ccccc3n21,294.1601,41.0,2.0,4.0,3.0,12.5,50.68,0.18181818181818182,3.0,1.0,0.0,0.0,LCSB
AEOCXXJPGCBFJA,c1ccncc1,167.0637,21.0,2.0,1.0,1.0,5.0,38.91,0.2727272727272727,2.0,0.0,1.0,0.0,LCSB
AFAIELJLZYUNPW,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,288.1495,39.0,2.0,3.0,2.0,13.0,75.89,0.13636363636363635,3.0,0.0,0.0,0.0,LCSB
AFYCEAFSNDLKSX,O=c1ccc2ccccc2o1,232.1332,34.0,3.0,2.0,2.0,8.5,33.45,0.17647058823529413,1.0,2.0,0.0,0.0,LCSB
AGOYDEPGAOXOCK,O=C1CCCCOC(=O)C[C@@H](O[C@H]2CCCCO2)C[C@@H](O[C@H]2CCCCO2)CCC1,748.484741210938,121.0,8.0,3.0,0.0,5.0,182.91,0.2692307692307692,1.0,13.0,0.0,0.0,WUR
AHMMSNQYOPMLSX,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,453.336151123047,77.0,10.0,4.0,0.0,9.0,43.370000000000005,0.09090909090909091,0.0,3.0,0.0,0.0,WUR
AHOUBRCZNHFOSL,c1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,330.150115966797,44.0,4.0,4.0,2.0,10.0,39.72,0.20833333333333334,1.0,3.0,0.0,1.0,WUR
AKNNEGZIBPJZJG,O=C1O[C@H]([C@@H]2NCCc3cc4c(cc32)OCO4)c2ccccc21,414.15478515625,53.0,4.0,5.0,2.0,12.0,75.69000000000001,0.26666666666666666,1.0,7.0,0.0,0.0,WUR
AKNQMEBLVAMSNZ,c1ccc(C2(Cn3cncn3)OCCO2)cc1,300.0301,30.0,3.0,3.0,2.0,8.5,49.17,0.3684210526315789,3.0,2.0,0.0,2.0,LCSB
ALZOLUNSQWINIR,c1ccc2ncccc2c1,222.0316,23.0,1.0,2.0,2.0,8.5,50.190000000000005,0.26666666666666666,1.0,2.0,0.0,1.0,LCSB
AMEKQAFGQBKLKX,O=C(Nc1ccccc1)C1=COCCS1(=O)=O,268.063995361328,31.0,2.0,2.0,1.0,9.0,72.47,0.3333333333333333,1.0,4.0,1.0,0.0,WUR
AMFGTOFWMRQMEM,c1ccc(-n2cncn2)cc1,314.0723,36.0,7.0,2.0,2.0,8.5,58.4,0.4,3.0,3.0,1.0,0.0,LCSB
AMRQXHFXNZFDCH,c1ccccc1,237.1234,33.0,4.0,1.0,1.0,6.0,67.42999999999999,0.29411764705882354,2.0,3.0,0.0,0.0,LCSB
ANJTVLIZGCUXLD,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,191.117904663086,28.0,0.0,3.0,1.0,7.0,34.03,0.21428571428571427,2.0,1.0,0.0,0.0,WUR
AQHHHDLHHXJYJD,c1ccc2ccccc2c1,260.1645,40.0,6.0,2.0,2.0,7.5,41.489999999999995,0.15789473684210525,1.0,2.0,0.0,0.0,LCSB
AQSQFWLMFCKKMG,__ACYCLIC__AQSQFWLMFCKKMG,173.1648,32.0,6.0,0.0,0.0,1.0,41.13,0.25,2.0,1.0,0.0,0.0,LCSB
AQYMRQUYPFCXDM,O=C(Nc1ccccc1)c1ccc2ccccc2c1,294.1125,37.0,3.0,3.0,3.0,12.5,58.56,0.18181818181818182,1.0,3.0,0.0,0.0,LCSB
ASDAXOTYWQZBDR,O=C1CCC[C@]2(CO2)C(=O)O[C@@H]2CC[NH+]3CC=C(CO1)[C@H]23,368.170837402344,51.0,0.0,4.0,0.0,7.0,108.42000000000002,0.3076923076923077,1.0,7.0,0.0,0.0,WUR
ASOKPJOREAFHNY,c1ccc2[nH]nnc2c1,136.0505,15.0,0.0,2.0,2.0,7.0,50.94,0.4,3.0,1.0,0.0,0.0,LCSB
ATROHALUCMTWTB,c1ccccc1,299.061462402344,34.0,7.0,1.0,1.0,8.0,63.839999999999996,0.3684210526315789,2.0,3.0,1.0,0.0,WUR
ATWWYGQDYGSWQA,O=c1cccc2c(c1)CCCc1ccccc1-2,358.165161132813,49.0,4.0,3.0,2.0,10.5,77.02000000000001,0.23076923076923078,1.0,5.0,0.0,0.0,WUR
AUFSOOYCQYDGES,c1ccccc1,150.127853393555,26.0,3.0,1.0,1.0,4.0,12.03,0.09090909090909091,1.0,0.0,0.0,0.0,WUR
AUGQEEXBDZWUJY,C1=C[C@H]2O[C@@H]3CCC(C2CC1)[C@]31CO1,384.202239990234,52.0,3.0,4.0,0.0,7.0,94.59,0.2692307692307692,0.0,7.0,0.0,0.0,WUR
AUMLVMKWJGCERZ,O=C(NS(=O)(=O)/C=C/c1ccccc1)c1ccccc1,340.0205,33.0,4.0,2.0,2.0,12.0,63.24,0.3181818181818182,1.0,3.0,1.0,2.0,LCSB
AUQAUAIUNJIIEP,c1ccccc1,194.117691040039,29.0,1.0,1.0,1.0,5.0,38.33,0.21428571428571427,1.0,2.0,0.0,0.0,WUR
AWYOMXWDGWUJHS,c1cncnc1,319.124,43.0,6.0,1.0,1.0,5.0,53.47,0.35,2.0,3.0,1.0,0.0,LCSB
AWZOLILCOUMRDG,O=[PH](Sc1ccccc1)Sc1ccccc1,311.032592773438,34.0,6.0,2.0,2.0,9.0,26.3,0.2631578947368421,0.0,2.0,2.0,0.0,WUR
BACYUWVYYTXETD,__ACYCLIC__BACYUWVYYTXETD,272.222,48.0,12.0,0.0,0.0,2.0,57.61000000000001,0.21052631578947367,1.0,3.0,0.0,0.0,LCSB
BAFQDKPJKOLXFZ,c1ccccc1,248.031921386719,26.0,5.0,1.0,1.0,6.0,87.9,0.5,1.0,6.0,0.0,0.0,WUR
BBXXLROWFHWFQY,c1cncnc1,210.1601,34.0,5.0,1.0,1.0,4.0,58.040000000000006,0.26666666666666666,3.0,1.0,0.0,0.0,LCSB
BCGWQEUPMDMJNV,c1ccc2c(c1)CCc1ccccc1N2,281.2012,45.0,4.0,3.0,2.0,9.0,6.48,0.09523809523809523,2.0,0.0,0.0,0.0,LCSB
BCTQJXQXJVLSIG,O=C(Nc1ccccc1)c1ccccc1,270.14892578125,39.0,4.0,2.0,2.0,9.0,38.33,0.15,1.0,2.0,0.0,0.0,WUR
BDNFQGRSKSQXRI,c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,416.222,60.0,7.0,5.0,3.0,14.0,30.930000000000003,0.12903225806451613,1.0,3.0,0.0,0.0,LCSB
BEAXWKCHSPVXQB,O=C(CN1CCNCC1)c1cccc(-c2nc(=O)c3[nH]ncc3[nH]2)c1,453.261291503906,65.0,8.0,4.0,3.0,14.0,96.35,0.2727272727272727,6.0,3.0,0.0,0.0,WUR
BEOZJBLIRPRMJM,O=C1NCC(c2ccccc2)=Nc2cn[nH]c21,285.1346,37.0,2.0,3.0,2.0,10.5,79.51,0.2857142857142857,4.0,2.0,0.0,0.0,LCSB
BEZZFPOZAYTVHN,O=S(c1ccccc1)c1ccc2[nH]cnc2c1,316.075,35.0,3.0,3.0,3.0,13.0,84.07999999999998,0.3181818181818182,3.0,3.0,1.0,0.0,LCSB
BGEBZHIAGXMEMV,O=c1ccc2cc3ccoc3cc2o1,217.0495,24.0,1.0,3.0,3.0,11.5,52.58,0.25,0.0,4.0,0.0,0.0,LCSB
BGRWYRAHAFMIBJ,__ACYCLIC__BGRWYRAHAFMIBJ,145.1335,26.0,2.0,0.0,0.0,1.0,41.13,0.3,2.0,1.0,0.0,0.0,LCSB
BHAAPTBBJKJZER,c1ccccc1,124.0757,18.0,1.0,1.0,1.0,4.0,35.25,0.2222222222222222,1.0,1.0,0.0,0.0,LCSB
BHHGXPLMPWCGHP,c1ccccc1,122.096481323242,20.0,2.0,1.0,1.0,4.0,26.02,0.1111111111111111,1.0,0.0,0.0,0.0,WUR
BIXJFIJYBLJTMK,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,255.14945220947249,37.0,1.0,4.0,2.0,10.0,39.26,0.15789473684210525,2.0,1.0,0.0,0.0,WUR
BJQHLKABXJIVAM,c1ccccc1,391.284118652344,66.0,14.0,1.0,1.0,6.0,52.60000000000001,0.14285714285714285,0.0,4.0,0.0,0.0,WUR
BLGXFZZNTVWLAY,c1ccc2c3c([nH]c2c1)[C@@H]1C[C@@H]2CCCC[C@H]2CN1CC3,355.201599121094,52.0,1.0,5.0,2.0,11.0,65.56,0.19230769230769232,2.0,3.0,0.0,0.0,WUR
BMLIZLVNXIYGCK,c1ccccc1,199.0633,24.0,1.0,1.0,1.0,5.0,32.34,0.3076923076923077,2.0,1.0,0.0,1.0,LCSB
BOFHKBLZOYVHSI,c1ccccc1,292.0864,37.0,4.0,1.0,1.0,5.0,47.56,0.3333333333333333,1.0,3.0,0.0,1.0,LCSB
BPICBUSOMSTKRF,c1ccc(NC2=NCCCS2)cc1,221.110809326172,31.0,1.0,2.0,1.0,6.0,24.39,0.2,2.0,0.0,1.0,0.0,WUR
BQGRVFPPZJPWPB,c1ccc(CNc2ccccc2)cc1,292.1002,37.0,5.0,2.0,2.0,10.0,57.61,0.25,1.0,3.0,1.0,0.0,LCSB
BQYJATMQXGBDHF,c1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)cc2)cc1,406.072,44.0,5.0,4.0,3.0,12.5,58.400000000000006,0.2962962962962963,3.0,3.0,0.0,2.0,LCSB
BUGYDGFZZOZRHP,C1C2CC3CC1CC(C2)C3,180.174819946289,34.0,0.0,4.0,0.0,4.0,26.02,0.07692307692307693,1.0,0.0,0.0,0.0,WUR
BUXRLJCGHZZYNE,c1ccccc1,220.144424438477,33.0,4.0,1.0,1.0,6.0,82.07,0.25,3.0,1.0,0.0,0.0,WUR
BUYMVQAILCEWRR,__ACYCLIC__BUYMVQAILCEWRR,378.790283203125,20.0,5.0,0.0,0.0,1.0,44.760000000000005,0.6923076923076923,0.0,4.0,0.0,4.0,WUR
BWHOZHOGCMHOBV,c1ccccc1,147.0804,21.0,2.0,1.0,1.0,6.0,17.07,0.09090909090909091,0.0,1.0,0.0,0.0,LCSB
BWQSLRZZOVFVHJ,C1CC2CCCN2C1,286.201507568359,47.0,5.0,2.0,0.0,3.0,70.0,0.25,1.0,4.0,0.0,0.0,WUR
BXEHUCNTIZGSOJ,c1ccccc1,266.157348632813,41.0,5.0,1.0,1.0,5.0,20.310000000000002,0.16666666666666666,1.0,1.0,1.0,0.0,WUR
BXFOFFBJRFZBQZ,C1=C[C@H]2O[C@@H]3CCC(C2CC1)[C@]31CO1,484.254699707031,67.0,6.0,4.0,0.0,8.0,120.89000000000001,0.2727272727272727,0.0,9.0,0.0,0.0,WUR
BXNANOICGRISHX,O=c1ccc2ccccc2o1,363.0217,38.0,6.0,2.0,2.0,9.5,57.900000000000006,0.36363636363636365,0.0,5.0,1.0,1.0,LCSB
BYYMILHAKOURNM,c1ccccc1,237.0789,29.0,2.0,1.0,1.0,7.0,32.34,0.25,2.0,1.0,0.0,1.0,LCSB
BZKPWHYZMXOIDC,c1nncs1,222.9954,19.0,2.0,1.0,1.0,6.5,115.03999999999999,0.6923076923076923,4.0,3.0,2.0,0.0,LCSB
CABMTIJINOIHOD,O=C1CN=C(c2ccc3ccccc3n2)N1,312.1343,40.0,3.0,3.0,2.0,11.5,91.65,0.2608695652173913,3.0,3.0,0.0,0.0,LCSB
CAWXEEYDBZRFPE,O=c1nc[nH]c(=O)n1C1CCCCC1,253.1659,38.0,2.0,2.0,1.0,7.0,60.13,0.3333333333333333,4.0,2.0,0.0,0.0,LCSB
CBVCZFGXHXORBI,O=C(N[C@@H]1CCc2ccccc21)[C@@H](CCCN1CCN(Cc2cccnc2)CC1)Cc1ccccc1,614.3701,92.0,11.0,5.0,3.0,16.0,118.03000000000002,0.2,5.0,4.0,0.0,0.0,LCSB
CCGPUGMWYLICGL,c1ccccc1,275.0716552734375,33.0,4.0,1.0,1.0,5.0,32.34,0.29411764705882354,2.0,1.0,0.0,2.0,WUR
CEAZRRDELHUEMR,C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1,478.323699951172,76.0,7.0,3.0,0.0,3.0,199.73,0.36363636363636365,5.0,7.0,0.0,0.0,WUR
CEEDFYRUPAWDOU,c1ccccc1,347.118560791016,46.0,9.0,1.0,1.0,5.0,35.53,0.22727272727272727,0.0,3.0,0.0,2.0,WUR
CEIZFXOZIQNICU,O=C1C=CCN1,198.11247253418,29.0,3.0,1.0,0.0,4.0,66.4,0.2857142857142857,1.0,3.0,0.0,0.0,WUR
CEQFOVLGLXCDCX,c1ccc(N=Nc2ccccc2)cc1,270.1237,35.0,4.0,2.0,2.0,10.0,65.26,0.25,3.0,2.0,0.0,0.0,LCSB
CGSLYBDCEGBZCG,O=[PH](Oc1ccccc1)Oc1ccccc1,363.172,52.0,11.0,2.0,2.0,9.0,44.760000000000005,0.2,0.0,4.0,0.0,0.0,LCSB
CHIFOSRWCNZCFN,c1ccccc1,282.144744873047,39.0,6.0,1.0,1.0,6.0,98.31,0.35,3.0,4.0,0.0,0.0,WUR
CIEXPHRYOLIQQD,O=C(Nc1ccccc1)c1ccco1,302.1387,41.0,4.0,2.0,2.0,9.5,59.75,0.22727272727272727,1.0,4.0,0.0,0.0,LCSB
CIFWZNRJIBNXRE,c1ccc(Nc2ncccn2)cc1,224.1182,30.0,2.0,2.0,2.0,10.0,37.81,0.17647058823529413,3.0,0.0,0.0,0.0,LCSB
CIGKZVUEZXGYSV,c1ccccc1,330.136962890625,45.0,7.0,1.0,1.0,7.0,83.91000000000001,0.3181818181818182,1.0,5.0,1.0,0.0,WUR
CJCSPKMFHVPWAR,c1ccccc1,212.0917,28.0,3.0,1.0,1.0,5.0,103.78000000000002,0.3333333333333333,1.0,4.0,0.0,0.0,LCSB
CJHXCRMKMMBYJQ,c1cncnc1,210.160232543945,34.0,4.0,1.0,1.0,4.0,49.25000000000001,0.26666666666666666,3.0,1.0,0.0,0.0,WUR
CJIASZBWXIFQMU,C=C1NC(=O)CCCNC(=O)C[C@H](/C=C/C=C/CCCc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCNC(=O)CNC(=O)CNC1=O,1025.5341796875,146.0,13.0,4.0,3.0,24.0,294.53,0.2702702702702703,8.0,12.0,0.0,0.0,WUR
CJJOSEISRRTUQB,O=c1[nH]nnc2ccccc12,339.994659423828,31.0,5.0,2.0,2.0,9.5,66.24000000000001,0.47368421052631576,3.0,3.0,2.0,0.0,WUR
CJPQIRJHIZUAQP,O=C(Cc1ccccc1)Nc1ccccc1,326.1751,47.0,5.0,2.0,2.0,10.0,46.61,0.16666666666666666,1.0,3.0,0.0,0.0,LCSB
CLKZWXHKFXZIMA,O=C(NCc1cccnc1)Nc1ccccc1,273.0982,32.0,4.0,2.0,2.0,10.0,97.16000000000001,0.35,4.0,3.0,0.0,0.0,LCSB
CLSJYOLYMZNKJB,c1ccc2[nH]cnc2c1,298.085388183594,35.0,4.0,2.0,2.0,10.0,101.15,0.4,3.0,4.0,1.0,0.0,WUR
CMEWLCATCRTSGF,c1ccccc1,151.0866,21.0,2.0,1.0,1.0,5.0,32.67,0.2727272727272727,2.0,1.0,0.0,0.0,LCSB
CMGDVUCDZOBDNL,c1ccc2[nH]nnc2c1,134.071075439453,17.0,0.0,2.0,2.0,7.0,41.57,0.3,3.0,0.0,0.0,0.0,WUR
CMWTZPSULFXXJA,c1ccc2ccccc2c1,231.101531982422,31.0,3.0,2.0,2.0,8.5,46.53,0.17647058823529413,0.0,3.0,0.0,0.0,WUR
CNIGFESSDPOCKS,O=C(NCc1ccccc1)c1cccnc1Oc1ccc2c(c1)OCO2,455.1249,52.0,8.0,4.0,3.0,15.0,116.21000000000001,0.30303030303030304,2.0,7.0,0.0,1.0,LCSB
CNKHSLKYRMDDNQ,O=C(NNC(=O)c1ccccc1)c1ccccc1,331.1208,42.0,2.0,2.0,2.0,10.0,49.410000000000004,0.21739130434782608,2.0,2.0,0.0,1.0,LCSB
CNWSQCLBDWYLAN,__ACYCLIC__CNWSQCLBDWYLAN,117.1022,20.0,3.0,0.0,0.0,1.0,55.12,0.375,2.0,1.0,0.0,0.0,LCSB
COYBRKAVBMYYSF,c1ccc2ncccc2c1,336.1361,45.0,8.0,2.0,2.0,8.5,48.42,0.21739130434782608,1.0,3.0,0.0,1.0,LCSB
CPEUVMUXAHMANV,O=C(c1ccccc1)c1ccc2nc[nH]c2c1,314.093933105469,35.0,3.0,3.0,3.0,13.0,84.07999999999998,0.30434782608695654,3.0,3.0,0.0,1.0,WUR
CPHJEACXPATRSU,__ACYCLIC__CPHJEACXPATRSU,302.3054,60.0,17.0,0.0,0.0,0.0,43.7,0.14285714285714285,1.0,2.0,0.0,0.0,LCSB
CQIUKKVOEOPUDV,O=C1C=CC2=COCCC2=C1,251.091583251953,32.0,1.0,2.0,0.0,7.0,83.82999999999998,0.2777777777777778,0.0,5.0,0.0,0.0,WUR
CSMYCLLHRFFFLG,N=C(Cc1c[nH]c2ccccc12)S[C@H]1CCCCO1,465.063568115234,50.0,6.0,3.0,2.0,11.0,202.12999999999997,0.4666666666666667,2.0,10.0,2.0,0.0,WUR
CSWIKHNSBZVWNQ,c1ccccc1,296.141296386719,42.0,7.0,1.0,1.0,6.0,29.54,0.2,1.0,2.0,0.0,1.0,WUR
CULUKMPMGVXCEI,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,205.133605957031,31.0,0.0,3.0,1.0,7.0,25.240000000000002,0.2,2.0,1.0,0.0,0.0,WUR
CVXBEEMKQHEXEN,c1ccc2ccccc2c1,202.0863,26.0,1.0,2.0,2.0,8.5,38.33,0.2,1.0,2.0,0.0,0.0,LCSB
CXJSOEPQXUCJSA,O=c1cccnn1-c1ccccc1,341.071990966797,39.0,7.0,2.0,2.0,10.0,62.58,0.36363636363636365,2.0,4.0,1.0,0.0,WUR
CXXVJZRGOOIVOD,O=C1OC2(CCN1CC1CCOCC1)CCN(C1CCN(C(=O)c3cncnc3)CC1)CC2,556.3857,89.0,7.0,5.0,1.0,10.0,88.10000000000001,0.225,5.0,4.0,0.0,0.0,LCSB
DBEPLOCGEIEOCV,O=C1C=CC2[C@H]3CCC4CCC[C@H]4[C@@H]3CC[C@H]2N1,373.285,63.0,1.0,4.0,0.0,7.0,58.2,0.14814814814814814,2.0,2.0,0.0,0.0,LCSB
DBXFMOWZRXXBRN,c1ccccc1,399.168212890625,54.0,8.0,1.0,1.0,7.0,93.73,0.2962962962962963,2.0,5.0,0.0,1.0,WUR
DCOPUUMXTXDBNB,c1ccc(Nc2ccccc2)cc1,296.023864746094,30.0,4.0,2.0,2.0,9.0,49.33,0.2631578947368421,1.0,2.0,0.0,2.0,WUR
DFPAKSUCGFBDDF,c1ccncc1,123.0553,15.0,1.0,1.0,1.0,5.0,55.980000000000004,0.3333333333333333,2.0,1.0,0.0,0.0,LCSB
DGFTWBUZRHAHTH,c1ccccc1,164.1434,29.0,4.0,1.0,1.0,4.0,26.02,0.08333333333333333,1.0,0.0,0.0,0.0,LCSB
DGFVZQGXKQCQGK,O=C(NCc1ccccc1)c1c[nH]c2cccnc2c1=O,324.1343,41.0,5.0,3.0,3.0,13.5,84.07999999999998,0.25,3.0,3.0,0.0,0.0,LCSB
DIOYAVUHUXAUPX,__ACYCLIC__DIOYAVUHUXAUPX,354.3003,64.0,17.0,0.0,0.0,3.0,57.61000000000001,0.16,1.0,3.0,0.0,0.0,LCSB
DIRFUJHNVNOBMY,c1ccccc1,208.133361816406,32.0,3.0,1.0,1.0,5.0,38.33,0.2,1.0,2.0,0.0,0.0,WUR
DIZKGJLRHOCMTP,c1ccc(Cc2ccccc2)cc1,226.1226,32.0,3.0,2.0,2.0,9.0,29.1,0.11764705882352941,1.0,1.0,0.0,0.0,LCSB
DJDSLBVSSOQSLW,c1ccccc1,279.1591,42.0,8.0,1.0,1.0,6.0,63.6,0.2,0.0,4.0,0.0,0.0,LCSB
DJNZZLZKAXGMMC,O=C1CCN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCNCC4)cc3)ncc2N1,544.2842,74.0,6.0,5.0,2.0,13.0,102.92999999999999,0.3076923076923077,7.0,3.0,0.0,2.0,LCSB
DJRKHTCUXRGYEU,c1ccccc1,194.1539,33.0,6.0,1.0,1.0,4.0,35.25,0.14285714285714285,1.0,1.0,0.0,0.0,LCSB
DKNWSYNQZKUICI,C1C2CC3CC1CC(C2)C3,152.142929077148,28.0,0.0,4.0,0.0,4.0,26.02,0.09090909090909091,1.0,0.0,0.0,0.0,WUR
DKYWVDODHFEZIM,O=C(c1ccccc1)c1ccccc1,255.101425170898,33.0,4.0,2.0,2.0,10.0,54.37,0.15789473684210525,0.0,3.0,0.0,0.0,WUR
DLAPIMGBBDILHJ,c1ccccc1,295.022399902344,32.0,5.0,1.0,1.0,6.0,44.760000000000005,0.4117647058823529,0.0,4.0,2.0,0.0,WUR
DMBHHRLKUKUOEG,c1ccc(Nc2ccccc2)cc1,170.0964,24.0,2.0,2.0,2.0,8.0,12.03,0.07692307692307693,1.0,0.0,0.0,0.0,LCSB
DMJNNHOOLUXYBV,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,384.159149169922,51.0,5.0,3.0,0.0,7.0,110.17999999999999,0.34615384615384615,3.0,5.0,1.0,0.0,WUR
DNDNWOWHUWNBCK,N=C(Cc1c[nH]c2ccccc12)S[C@H]1CCCCO1,449.0690002441405,49.0,6.0,3.0,2.0,11.0,181.89999999999998,0.4482758620689655,2.0,9.0,2.0,0.0,WUR
DNRJTBAOUJJKDY,c1ccc2c(c1)CCCC2,259.2056,45.0,1.0,2.0,1.0,6.0,17.07,0.05263157894736842,0.0,1.0,0.0,0.0,LCSB
DNTGGZPQPQTDQF,c1ccccc1,204.1383,32.0,3.0,1.0,1.0,6.0,20.310000000000002,0.13333333333333333,1.0,1.0,0.0,0.0,LCSB
DNUAYCRATWAJQE,O=c1cccnn1-c1ccccc1,409.0573,40.0,5.0,2.0,2.0,10.0,70.42,0.4074074074074074,2.0,4.0,0.0,5.0,LCSB
DOIRQSBPFJWKBE,c1ccccc1,279.1591,42.0,8.0,1.0,1.0,6.0,52.60000000000001,0.2,0.0,4.0,0.0,0.0,LCSB
DOLQYFPDPKPQSS,c1ccccc1,122.096313476563,20.0,0.0,1.0,1.0,4.0,26.02,0.1111111111111111,1.0,0.0,0.0,0.0,WUR
DPJCXCZTLWNFOH,c1ccccc1,139.050064086914,16.0,1.0,1.0,1.0,5.0,69.16,0.4,2.0,2.0,0.0,0.0,WUR
DPWPWRLQFGFJFI,c1ccccc1,160.1121,25.0,3.0,1.0,1.0,6.0,3.24,0.08333333333333333,1.0,0.0,0.0,0.0,LCSB
DQFPEYARZIQXRM,O=C1C=CCC(c2ccccc2)C1,330.206344604492,51.0,5.0,2.0,1.0,8.0,58.89,0.16666666666666666,1.0,3.0,0.0,0.0,WUR
DSKJPMWIHSOYEA,c1cncnc1,317.1642,45.0,8.0,1.0,1.0,6.0,84.42,0.38095238095238093,4.0,3.0,1.0,0.0,LCSB
DSRNRYQBBJQVCW,c1ccccc1,229.074035644531,28.0,2.0,1.0,1.0,5.0,41.57,0.3333333333333333,2.0,2.0,0.0,1.0,WUR
DTAPQAJKAFRNJB,c1ccccc1,208.1332,32.0,2.0,1.0,1.0,5.0,38.33,0.2,1.0,2.0,0.0,0.0,LCSB
DTDSAWVUFPGDMX,O=C1OC2(C=C1c1ccccc1)CCCCC2,411.11279296875,51.0,4.0,3.0,1.0,9.0,52.60000000000001,0.2222222222222222,0.0,4.0,0.0,2.0,WUR
DTHPMNDYKOSVFR,c1c[nH]cn1,186.087158203125,24.0,2.0,1.0,1.0,4.5,81.19,0.46153846153846156,3.0,3.0,0.0,0.0,WUR
DTRCGMNODLDAAK,C=C1CCCC2=NCCCC[C@@]23CCC([C@@H]2C=CC(=O)O2)=C[C@@H]3/C=C/CC[C@@H]2CC[C@@]3(CCC[C@]4(CCC[C@@H](C1)O4)O3)O2,706.467956542969,114.0,1.0,7.0,0.0,13.0,106.81000000000002,0.1568627450980392,1.0,7.0,0.0,0.0,WUR
DUFVKSUJRWYZQP,O=C1NCCS1,284.0538,34.0,6.0,1.0,0.0,3.0,46.61,0.4375,1.0,3.0,2.0,0.0,LCSB
DUOHVNSMLSPTMI,c1c[nH]cn1,186.087295532227,24.0,4.0,1.0,1.0,4.5,81.19,0.46153846153846156,3.0,3.0,0.0,0.0,WUR
DVOODWOZJVJKQR,O=c1ocnn1-c1ccccc1,358.072113037109,36.0,3.0,2.0,2.0,10.5,57.260000000000005,0.3181818181818182,2.0,3.0,0.0,2.0,WUR
DVXZVCNEGRKLMW,O=C1C=C[C@@H](C2=C[C@@H]3C=CCCC[C@@H]4CC[C@H](/C=C/CCC5=NCCC[C@@]53CC2)O4)O1,508.34297180175804,82.0,1.0,5.0,0.0,11.0,68.12,0.13513513513513514,1.0,4.0,0.0,0.0,WUR
DWFZBUWUXWZWKD,O=c1cc(SCc2ccccc2)cn[nH]1,365.1449,49.0,3.0,2.0,2.0,9.0,34.89,0.20833333333333334,2.0,1.0,1.0,1.0,LCSB
DWRKFAJEBUWTQM,c1ccc(C2(Cn3cncn3)OCCO2)cc1,328.06172180175804,36.0,4.0,3.0,2.0,8.5,49.17,0.3333333333333333,3.0,2.0,0.0,2.0,WUR
DWSPRBSLSXQIEJ,O=C(c1ccccc1)c1cn[nH]c1,363.06242370605503,37.0,3.0,2.0,2.0,10.5,89.26,0.4166666666666667,2.0,4.0,1.0,3.0,WUR
DXGLGDHPHMLXJC,O=C(c1ccccc1)c1ccccc1,229.0859375,29.0,3.0,2.0,2.0,9.0,46.53,0.17647058823529413,0.0,3.0,0.0,0.0,WUR
DZUPKTNAUCDVTL,c1ccccc1,330.146667480469,46.0,8.0,1.0,1.0,6.0,73.86,0.3181818181818182,1.0,5.0,0.0,0.0,WUR
FAOZLTXFLGPHNG,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,377.2123,56.0,1.0,4.0,0.0,8.0,74.6,0.18518518518518517,0.0,4.0,0.0,1.0,LCSB
FBMQNRKSAWNXBT,O=C1c2ccccc2C(=O)c2ccccc21,239.0815,28.0,0.0,3.0,2.0,11.0,86.18,0.2222222222222222,2.0,2.0,0.0,0.0,LCSB
FBOUIAKEJMZPQG,C(=C\n1cncn1)/c1ccccc1,326.0821,38.0,3.0,2.0,2.0,8.5,50.94,0.2857142857142857,3.0,1.0,0.0,2.0,LCSB
FCBQJNCAKZSIAH,O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccccc4)CC3)cc2o1,403.1486,51.0,6.0,4.0,3.0,14.0,66.31,0.25,2.0,3.0,1.0,1.0,LCSB
FCOAHACKGGIURQ,c1ccccc1,289.102294921875,39.0,7.0,1.0,1.0,5.0,35.53,0.2777777777777778,0.0,3.0,1.0,0.0,WUR
